link,title,property_id,postcode-L1,postcode-L2,price-monthly,bed,bath,max-tenants,list-date,let-agreed,Furnishing,EPC Rating
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-langthorne-street-sw6/1609965,"2 Bed Flat, Langthorne Street, SW6",1609965,SW6,206JX,"2,600.00",2,1,2,20230126,20230227,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/3-bed-semi-detached-house-fairview-road-sw16/1609966,"3 Bed Semi-Detached House, Fairview Road, SW16",1609966,SW16,205PX,"2,895.00",3,3,4,20230126,20230213,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/stoke-on-trent/2-bed-semi-detached-house-chorlton-road-st1/1609967,"2 Bed Semi-Detached House, Chorlton Road, ST1",1609967,ST1,206NG,"2,760.00",2,1,4,20230131,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-hamlet-gardens-w6/1609968,"3 Bed Flat, Hamlet Gardens, W6",1609968,W6,200SP,"4,875.00",3,2,3,20230126,,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/lanark/2-bed-flat-wellhead-court-ml11/1609971,"2 Bed Flat, Wellhead Court, ML11",1609971,ML11,207DY,500.00,2,2,3,20230127,20230225,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/bedsit-langdon-house-e14/1609972,"Bedsit, Langdon House, E14",1609972,E14,206NG,"1,213.33",1,1,1,20230127,20230203,Unfurnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-hamlet-gardens-w6/1609974,"3 Bed Flat, Hamlet Gardens, W6",1609974,W6,200TR,"5,611.67",3,3,3,20230126,,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/egham/1-bed-flat-boon-house-tw20/1609975,"1 Bed Flat, Boon House, TW20",1609975,TW20,209LN,"2,800.00",1,1,4,20230126,20230226,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-hamlet-gardens-w6/1609978,"1 Bed Flat, Hamlet Gardens, W6",1609978,W6,200SU,"2,751.67",1,1,1,20230126,20230223,At tenant choice,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-totteridge-lane-n20/1609979,"1 Bed Flat, Totteridge Lane, N20",1609979,N20,208DU,"1,600.00",1,2,2,20230126,20230127,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/boston/room-in-a-shared-house-oakham-terrace-pe21/1609981,"Room in a Shared House, Oakham Terrace, PE21",1609981,PE21,208PZ,801.67,1,1,2,20230126,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/chertsey/2-bed-flat-weybourne-house-kt16/1609982,"2 Bed Flat, Weybourne House, KT16",1609982,KT16,208DB,"3,146.00",2,1,4,20230126,20230214,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-hamlet-gardens-w6/1609983,"2 Bed Flat, Hamlet Gardens, W6",1609983,W6,200SP,"3,380.00",2,1,2,20230126,,At tenant choice,E
https://www.openrent.co.uk/property-to-rent/mitcham/studio-flat-whitford-gardens-cr4/1609984,"Studio Flat, Whitford Gardens, CR4",1609984,CR4,204AA,"1,100.00",1,1,1,20230126,20230126,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/cardiff/2-bed-flat-splott-rd-cf24/1609985,"2 Bed Flat, Splott Rd, CF24",1609985,CF24,202BX,"1,695.00",2,1,4,20230126,,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-hamlet-gardens-w6/1609988,"2 Bed Flat, Hamlet Gardens, W6",1609988,W6,200SU,"3,445.00",2,2,1,20230126,20230223,At tenant choice,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/edinburgh/1-bed-flat-mcdonald-road-eh7/1609989,"1 Bed Flat, Mcdonald Road, EH7",1609989,EH7,204NN,"1,325.00",1,1,2,20230206,20230208,Furnished,C
https://www.openrent.co.uk/property-to-rent/ipswich/2-bed-flat-foundation-street-ip4/1609991,"2 Bed Flat, Foundation Street, IP4",1609991,IP4,201DY,448.93,2,1,3,20230127,20230223,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/studio-flat-leinster-gardens-w2/1609992,"Studio Flat, Leinster Gardens, W2",1609992,W2,206DP,"1,300.00",1,1,2,20230126,20230130,Furnished,E
https://www.openrent.co.uk/property-to-rent/cheltenham/1-bed-flat-st-stephens-road-gl51/1609996,"1 Bed Flat, St. Stephens Road, GL51",1609996,GL51,203AB,900.00,1,1,2,20230208,20230223,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-hamlet-gardens-w6/1609998,"2 Bed Flat, Hamlet Gardens, W6",1609998,W6,200SP,"3,510.00",2,2,2,20230126,20230223,At tenant choice,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-tarplett-house-se14/1610000,"1 Bed Flat, Tarplett House, SE14",1610000,SE14,205XD,"1,275.00",1,1,2,20230126,,Furnished,C
https://www.openrent.co.uk/property-to-rent/bromley/1-bed-flat-cork-house-br1/1610003,"1 Bed Flat, Cork House, BR1",1610003,BR1,204LX,"1,191.67",1,1,3,20230126,20230207,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/wakefield/2-bed-flat-normanton-wf6/1610004,"2 Bed Flat, Normanton, WF6",1610004,WF6,202AU,625.00,2,1,2,20230126,20230212,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/stanmore/2-bed-maisonette-honeypot-lane-ha7/1610005,"2 Bed Maisonette, Honeypot Lane, HA7",1610005,HA7,201JQ,"1,650.00",2,1,4,20230126,20230129,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/torquay/1-bed-flat-beaumont-tq1/1610006,"1 Bed Flat, Beaumont, TQ1",1610006,TQ1,202HN,600.00,1,1,2,20230126,20230127,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-hamlet-gardens-w6/1610009,"2 Bed Flat, Hamlet Gardens, W6",1610009,W6,200SP,"3,380.00",2,2,2,20230126,,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/farnworth-bolton/2-bed-end-terrace-georgiana-street-bl4/1610013,"2 Bed End Terrace, Georgiana Street, BL4",1610013,BL4,207HQ,695.00,2,1,4,20230126,20230126,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/camborne/2-bed-flat-stannary-road-tr14/1610014,"2 Bed Flat, Stannary Road, TR14",1610014,TR14,208GP,850.00,2,1,4,20230215,20230218,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/hailsham/3-bed-terraced-house-burton-walk-bn27/1610016,"3 Bed Terraced House, Burton Walk, BN27",1610016,BN27,202DW,"1,200.00",3,1,4,20230126,20230210,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/ruislip/3-bed-terraced-house-ruislip-ha4/1610017,"3 Bed Terraced House, Ruislip, HA4",1610017,HA4,200EE,"2,100.00",3,2,4,20230201,,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/cardiff/1-bed-flat-richmond-square-cf24/1610018,"1 Bed Flat, Richmond Square, CF24",1610018,CF24,203GA,850.00,1,1,2,20230126,20230212,Furnished,D
https://www.openrent.co.uk/property-to-rent/colchester/6-bed-semi-detached-house-greenstead-road-co1/1610022,"6 Bed Semi-Detached House, Greenstead Road, CO1",1610022,CO1,202SQ,"2,600.00",6,2,3,20230126,20230223,Furnished,C
https://www.openrent.co.uk/property-to-rent/newport/studio-flat-ariel-reach-np20/1610023,"Studio Flat, Ariel Reach, NP20",1610023,NP20,202FP,"1,500.00",1,1,3,20230126,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/barking/2-bed-flat-harpour-road-ig11/1610025,"2 Bed Flat, Harpour Road, IG11",1610025,IG11,208RJ,"1,500.00",2,1,5,20230126,20230204,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/aldershot/2-bed-semi-detached-house-north-lane-gu12/1610026,"2 Bed Semi-Detached House, North Lane, GU12",1610026,GU12,204QJ,"1,350.00",2,2,2,20230202,,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/croydon/room-in-a-shared-house-st-james-road-cr0/1610027,"Room in a Shared House, St James Road, CR0",1610027,CR0,202BU,635.00,4,2,1,20230126,20230129,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/newport/3-bed-flat-bishpool-view-np19/1610031,"3 Bed Flat, Bishpool View, NP19",1610031,NP19,209BG,"2,800.00",3,2,5,20230220,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/folkestone/2-bed-flat-orchard-house-ct20/1610034,"2 Bed Flat, Orchard House, CT20",1610034,CT20,202RX,875.00,2,1,4,20230126,20230206,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-commercial-road-e1/1610038,"1 Bed Flat, Commercial Road, E1",1610038,E1,201NU,"1,900.00",1,1,2,20230126,20230228,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-rotherhithe-street-se16/1610039,"Room in a Shared Flat, Rotherhithe Street, SE16",1610039,SE16,205SU,"1,200.00",1,1,2,20230126,20230126,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/studio-flat-london-w2/1610040,"Studio Flat, London, W2",1610040,W2,203ES,"1,450.00",1,1,2,20230126,20230217,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-chestnut-road-se27/1610041,"1 Bed Flat, Chestnut Road, SE27",1610041,SE27,209LF,"1,425.00",1,1,2,20230126,,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/london/4-bed-penthouse-rope-street-se16/1610043,"4 Bed Penthouse, Rope Street, SE16",1610043,SE16,207TF,"3,700.00",4,2,4,20230126,,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-stanbury-court-nw3/1610048,"2 Bed Flat, Stanbury Court, NW3",1610048,NW3,204RP,"2,090.00",2,1,3,20230126,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/woodley-reading/3-bed-semi-detached-house-ladbroke-close-rg5/1610049,"3 Bed Semi-Detached House, Ladbroke Close, RG5",1610049,RG5,204DX,"1,625.00",3,3,5,20230126,20230128,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/uxbridge/1-bed-maisonette-waterloo-road-ub8/1610050,"1 Bed Maisonette, Waterloo Road, UB8",1610050,UB8,202QX,"1,150.00",1,1,2,20230126,20230131,Furnished,Standalone Building less than 50 square metres being rented
https://www.openrent.co.uk/property-to-rent/farnworth-bolton/2-bed-end-terrace-georgiana-street-bl4/1610054,"2 Bed End Terrace, Georgiana Street, BL4",1610054,BL4,207HQ,700.00,2,1,4,20230127,20230131,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/chelmsford/1-bed-flat-bills-included-broomfield-road-cm1/1610055,"1 Bed Flat, **Bills Included** - Broomfield Road, CM1",1610055,CM1,201SJ,"1,125.00",1,1,3,20230126,20230202,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/nottingham/3-bed-flat-castle-marina-ng7/1610057,"3 Bed Flat, Castle Marina, NG7",1610057,NG7,201FA,"1,300.00",3,2,2,20230126,,Furnished,C
https://www.openrent.co.uk/property-to-rent/hammersmith/3-bed-flat-hamlet-gardens-w6/1610059,"3 Bed Flat, Hamlet Gardens, W6",1610059,W6,200TP,"4,983.33",3,2,5,20230126,,Furnished,B
https://www.openrent.co.uk/property-to-rent/southampton/4-bed-semi-detached-house-pansy-road-so16/1610060,"4 Bed Semi-Detached House, Pansy Road, SO16",1610060,SO16,203GQ,"1,580.00",4,2,4,20230214,,Furnished,D
https://www.openrent.co.uk/property-to-rent/langstone-newport/3-bed-semi-detached-house-blossom-close-np18/1610063,"3 Bed Semi-Detached House, Blossom Close, NP18",1610063,NP18,202LT,"2,800.00",3,2,5,20230222,,Furnished,Holiday Let: Less than 4 months usage per year
https://www.openrent.co.uk/property-to-rent/torquay/2-bed-flat-meadfoot-beach-brookesby-hall-tq1/1610066,"2 Bed Flat, Meadfoot Beach / Brookesby Hall, TQ1",1610066,TQ1,202LN,"1,250.00",2,1,2,20230126,,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/birmingham/4-bed-terraced-house-hope-street-b5/1610071,"4 Bed Terraced House, Hope Street, B5",1610071,B5,207EU,"2,200.00",4,3,5,20230126,20230208,Unfurnished,A
https://www.openrent.co.uk/property-to-rent/poole/room-in-a-shared-house-ashley-road-bh14/1610072,"Room in a Shared House, Ashley Road, BH14",1610072,BH14,209BT,850.00,6,6,1,20230126,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/poole/room-in-a-shared-house-studio-4-8-albert-road-bh12/1610075,"Room in a Shared House, Studio.4 8 Albert Road, BH12",1610075,BH12,202BZ,785.00,5,5,5,20230126,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/birmingham/1-bed-flat-milford-road-b17/1610077,"1 Bed Flat, Milford Road, B17",1610077,B17,209RL,875.00,1,1,2,20230126,,Furnished,D
https://www.openrent.co.uk/property-to-rent/nottingham/2-bed-flat-nightingale-house-ng3/1610078,"2 Bed Flat, Nightingale House, NG3",1610078,NG3,206AT,850.00,2,1,2,20230126,20230131,Furnished,C
https://www.openrent.co.uk/property-to-rent/bedfont-feltham/room-in-a-shared-house-bowden-close-tw14/1610079,"Room in a Shared House, Bowden Close, TW14",1610079,TW14,208SE,750.00,3,1,2,20230201,20230219,Unfurnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/gainsborough/2-bed-terraced-house-lindsey-drive-dn21/1610081,"2 Bed Terraced House, Lindsey Drive, DN21",1610081,DN21,201ZN,650.00,2,1,2,20230126,20230203,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/burnley/1-bed-flat-padiham-road-bb12/1610082,"1 Bed Flat, Padiham Road, BB12",1610082,BB12,206PR,485.00,1,1,1,20230126,20230222,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/royston/1-bed-flat-templar-court-sg8/1610085,"1 Bed Flat, Templar Court, SG8",1610085,SG8,207BJ,750.00,1,1,2,20230126,20230202,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/salford/2-bed-flat-odeon-house-m6/1610086,"2 Bed Flat, Odeon House, M6",1610086,M6,207AH,875.00,2,2,2,20230215,,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-tuam-road-se18/1610090,"Room in a Shared House, Tuam Road, SE18",1610090,SE18,202QX,750.00,5,1,1,20230126,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-aldgate-e1/1610091,"2 Bed Flat, Aldgate, E1",1610091,E1,208GE,"3,000.00",2,2,2,20230126,20230130,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/kingswood-hull/2-bed-flat-bowland-way-hu7/1610093,"2 Bed Flat, Bowland Way, HU7",1610093,HU7,203FY,650.00,2,1,2,20230126,20230203,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/gillingham/room-in-a-shared-house-gillingham-road-me7/1610094,"Room in a Shared House, Gillingham Road, ME7",1610094,ME7,204ER,500.00,3,1,3,20230126,20230222,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/hammersmith/2-bed-flat-hamlet-gardens-w6/1610095,"2 Bed Flat, Hamlet Gardens, W6",1610095,W6,200SU,"3,380.00",2,1,4,20230126,,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/3-bed-semi-detached-house-nightingale-road-n9/1610098,"3 Bed Semi-Detached House, Nightingale Road, N9",1610098,N9,208QL,"2,200.00",3,1,5,20230126,20230130,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/goole/3-bed-detached-house-ouse-garth-dn14/1610099,"3 Bed Detached House, Ouse Garth, DN14",1610099,DN14,206DD,975.00,3,2,3,20230221,,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/guildford/4-bed-semi-detached-house-broomfield-gu2/1610100,"4 Bed Semi-Detached House, Broomfield, GU2",1610100,GU2,208LQ,"2,200.00",4,2,4,20230126,,Furnished,E
https://www.openrent.co.uk/property-to-rent/leeds/2-bed-semi-detached-house-barncroft-gardens-ls14/1610101,"2 Bed Semi-Detached House, Barncroft Gardens, LS14",1610101,LS14,201AY,800.00,2,1,2,20230126,20230226,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/east-barnet-barnet/1-bed-flat-ridley-court-en4/1610103,"1 Bed Flat, Ridley Court, EN4",1610103,EN4,208RA,"1,350.00",1,1,2,20230129,20230212,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/winchester/4-bed-detached-house-rances-way-so22/1610104,"4 Bed Detached House, Rances Way, SO22",1610104,SO22,204PN,"1,900.00",4,2,4,20230126,,Furnished,C
https://www.openrent.co.uk/property-to-rent/warwick/3-bed-detached-house-hebden-avenue-cv34/1610105,"3 Bed Detached House, Hebden Avenue, CV34",1610105,CV34,205XD,"1,270.00",3,1,8,20230126,,Unfurnished,D
